YEAR,MAKE,MODEL,TRIM,BODY,TRANSMISSION,VIN,STATE,CONDITION,COLOR,INTERIOR,SELLER,MMR,SELLINGPRICE,SALEDATE,SALE_DATE,PROFIT,ODOMETER
1998,Honda,Civic,HX,coupe,automatic,1hgej7227wl067682,wi,19,black,gray,arlington hgts chry dod jeep,1100,2000,2015-06-03T03:00:00-07:00,00:00.0,900,139710
1998,Mercedes-Benz,SLK-Class,SLK230 Kompressor,convertible,automatic,wdbkk47f0wf014845,nj,35,silver,black,holman automotive grp inc,4525,5400,2015-06-03T02:30:00-07:00,30:00.0,875,64291
1998,Honda,Civic,LX,sedan,automatic,1hgej667xwl042517,mo,19,silver,gray,ed napleton honda,850,1300,2015-06-02T04:00:00-07:00,00:00.0,450,196685
2014,Chrysler,Town and Country,Touring,minivan,automatic,2c4rc1bg1er396533,nc,39,black,black,t & k enterprises of mt airy inc,18700,18700,2015-06-02T03:00:00-07:00,00:00.0,0,27758
1996,Ford,Mustang SVT Cobra,Base,coupe,manual,1falp47v0tf136783,oh,4,black,black,exceptional motorcar llc,3350,12500,2015-06-02T02:30:00-07:00,30:00.0,9150,21260
1997,Ford,Escort,LX,sedan,automatic,1falp13p8vw234260,ca,1,red,gray,charitable auto resource,350,350,2015-06-02T06:00:00-07:00,00:00.0,0,208408
1997,Honda,Civic,EX,coupe,automatic,1hgej8241vl074522,va,19,white,gray,prince frederick chrysler jeep dodge inc,900,1400,2015-06-04T02:35:00-07:00,35:00.0,500,199125
1995,Toyota,Camry,LE V6,sedan,automatic,4t1gk12e1su085607,nc,1,gray,gray,hendrick kia of concord,525,550,2015-06-03T07:00:00-07:00,00:00.0,25,277277
1996,Toyota,Avalon,XL,sedan,automatic,4t1bf12b2tu095438,ga,2,burgundy,gray,gwinnett place honda,650,950,2015-06-02T06:00:00-07:00,00:00.0,300,218494
1994,,,,,automatic,1g1yy22p2r5112728,ca,3,red,black,vics auto wholesale,5800,6500,2015-06-02T05:30:00-07:00,30:00.0,700,72858
1995,Ford,Mustang,GT,coupe,manual,1falp42t1sf231602,ca,2,red,beige,east bay bmw,1200,1500,2015-06-03T05:30:00-07:00,30:00.0,300,171724
2015,Buick,Verano,Convenience Group,sedan,automatic,1g4pr5sk0f4119857,il,4,white,gray,gm remarketing,16900,16900,2015-06-11T04:00:00-07:00,00:00.0,0,16023
2015,Buick,Verano,Convenience Group,sedan,automatic,1g4pr5sk3f4120310,il,4,white,gray,gm remarketing,16750,17100,2015-06-11T04:00:00-07:00,00:00.0,350,17184
2015,Chevrolet,Silverado 2500HD,LT,crew cab,automatic,1gc1kveg2ff540134,il,44,white,black,ec sales llc,32500,34000,2015-06-04T03:00:00-07:00,00:00.0,1500,16084
2014,Chrysler,Town and Country,Touring,minivan,automatic,2c4rc1bg3er393696,mn,35,blue,black,barnett w b chrys jeep dodge,18350,19500,2015-06-10T03:30:00-07:00,30:00.0,1150,30258
2014,Chrysler,Town and Country,Touring,minivan,automatic,2c4rc1bg8er269939,mn,44,white,gray,barnett w b chrys jeep dodge,18450,19600,2015-06-03T03:30:00-07:00,30:00.0,1150,29733
2014,Dodge,Avenger,SE,sedan,automatic,1c3cdzab4en216566,az,38,black,black,enterprise veh exchange/rental,10550,11200,2015-06-11T05:00:00-07:00,00:00.0,650,36220
2014,Dodge,Avenger,SE,sedan,automatic,1c3cdzag2en223401,fl,5,white,black,toyota of orlando,13300,13600,2015-06-02T02:30:00-07:00,30:00.0,300,6627
2014,Chrysler,Town and Country,Touring,minivan,automatic,2c4rc1bg2er231204,mo,37,gray,black,avis corporation,18100,18500,2015-06-03T03:30:00-07:00,30:00.0,400,32392
2014,Dodge,Avenger,SE,sedan,automatic,1c3cdzab4en175503,in,41,white,black,chrysler capital,11850,11900,2015-06-04T03:10:00-07:00,10:00.0,50,16340
2014,Dodge,Challenger,SXT,coupe,automatic,2c3cdyag1eh195125,wa,43,gray,black,enterprise veh exchange/rental,18750,19200,2015-06-03T06:20:00-07:00,20:00.0,450,29538
2014,Dodge,Charger,SE,sedan,automatic,2c3cdxbg4eh188968,ms,49,white,beige,primeritus remarketing/compass bank,17350,18300,2015-06-04T03:30:00-07:00,30:00.0,950,8941
2014,Dodge,Challenger,SXT,coupe,automatic,2c3cdyag7eh298243,tx,5,white,black,td auto finance,22000,23500,2015-06-18T03:30:00-07:00,30:00.0,1500,12921
2014,Dodge,Charger,R/T,sedan,automatic,2c3cdxct3eh350651,co,41,red,black,the auto connection,26200,26700,2015-06-03T04:45:00-07:00,45:00.0,500,3160
2014,Dodge,Charger,R/T,sedan,automatic,2c3cdxct6eh171147,ms,31,red,black,the hertz corporation,20400,20500,2015-06-11T03:30:00-07:00,30:00.0,100,61205
2014,Dodge,Dart,SXT,sedan,automatic,1c3cdfbb8ed740502,ms,32,black,black,chrysler capital,11600,12100,2015-06-04T03:30:00-07:00,30:00.0,500,32585
2014,Dodge,Grand Caravan,SE,minivan,automatic,2c4rdgbg6er238043,in,28,white,black,chrysler capital,13300,22900,2015-06-04T03:10:00-07:00,10:00.0,9600,48498
2014,Dodge,Grand Caravan,SXT,minivan,automatic,2c4rdgcg5er266401,mo,36,gray,black,avis corporation,15400,15800,2015-06-03T03:30:00-07:00,30:00.0,400,40700
2014,Dodge,Grand Caravan,SXT,minivan,automatic,2c4rdgcg9er266000,mn,44,black,black,ars/ford-lincoln dealer program,16150,19000,2015-06-03T03:00:00-07:00,00:00.0,2850,29875
2014,Dodge,Grand Caravan,SXT,minivan,automatic,2c4rdgcg7er210802,mo,36,white,black,avis corporation,15350,15700,2015-06-03T03:30:00-07:00,30:00.0,350,41570
2014,Dodge,Grand Caravan,SXT,minivan,automatic,2c4rdgcg2er476910,fl,44,gray,black,enterprise veh exchange/rental,17200,17500,2015-06-05T02:00:00-07:00,00:00.0,300,14916
2014,Dodge,Grand Caravan,R/T,minivan,automatic,2c4rdgeg8er151143,mo,43,â€”,black,enterprise veh exchange/rental,17650,17800,2015-06-02T04:00:00-07:00,00:00.0,150,39155
2014,Dodge,Grand Caravan,SXT,minivan,automatic,2c4rdgcg5er212550,oh,46,red,black,avis corporation,15350,16700,2015-06-04T05:00:00-07:00,00:00.0,1350,41717
2014,Dodge,Journey,SXT,suv,automatic,3c4pddbg0et211908,va,4,black,black,enterprise vehicle exchange/non program,17100,17500,2015-06-18T01:50:00-07:00,50:00.0,400,30515
2014,Ford,E-Series Van,E-250,e-series van,automatic,1ftne2ew6eda42737,pa,38,white,gray,u-haul,19900,20500,2015-06-05T02:00:00-07:00,00:00.0,600,10431
2014,Ford,E-Series Van,E-250,e-series van,,1ftne2ew3eda30903,pa,4,white,gray,u-haul,19950,20200,2015-06-05T02:00:00-07:00,00:00.0,250,9865
2014,Ford,E-Series Van,E-250,e-series van,,1ftne2ew4eda19229,pa,4,white,gray,u-haul,19950,20400,2015-06-05T02:00:00-07:00,00:00.0,450,9542
2014,Ford,E-Series Van,E-250,e-series van,,1ftne2ew9eda30906,pa,43,white,gray,u-haul,20100,20300,2015-06-05T02:00:00-07:00,00:00.0,200,8042
2014,Ford,E-Series Van,E-250,e-series van,,1ftne2ew3eda18864,pa,44,white,gray,u-haul,20000,20200,2015-06-05T02:00:00-07:00,00:00.0,200,8824
2014,Ford,E-Series Van,E-250,e-series van,,1ftne2ew5eda30904,pa,42,white,gray,u-haul,19150,19800,2015-06-05T02:00:00-07:00,00:00.0,650,19492
2014,Ford,E-Series Van,E-250,e-series van,,1ftne2ew2eda14014,pa,39,white,gray,u-haul,19650,20400,2015-06-05T02:00:00-07:00,00:00.0,750,13510
2014,Ford,E-Series Van,E-250,e-series van,,1ftne2ew0eda41924,pa,42,white,gray,u-haul,19600,20900,2015-06-05T02:00:00-07:00,00:00.0,1300,14032
2014,Ford,E-Series Van,E-250,e-series van,,1ftne2ew3eda43411,pa,44,white,gray,u-haul,19500,20900,2015-06-05T02:00:00-07:00,00:00.0,1400,15084
2014,Ford,E-Series Van,E-250,e-series van,automatic,1ftne2ew9eda43669,il,37,white,gray,u-haul,19700,19800,2015-06-04T03:00:00-07:00,00:00.0,100,12602
2014,Ford,E-Series Van,E-250,e-series van,,1ftne2ew2eda19813,pa,38,white,gray,u-haul,19650,20500,2015-06-05T02:00:00-07:00,00:00.0,850,13250
2014,Ford,E-Series Van,E-250,e-series van,,1ftne2ew4eda30912,pa,44,white,gray,u-haul,19700,21100,2015-06-05T02:00:00-07:00,00:00.0,1400,12510
2014,Ford,E-Series Van,E-250,e-series van,,1ftne2ew8eda18875,pa,35,white,gray,u-haul,19250,19500,2015-06-05T02:00:00-07:00,00:00.0,250,18383
2014,Ford,E-Series Van,E-250,e-series van,,1ftne2ewxeda18876,pa,47,white,gray,u-haul,19750,20300,2015-06-05T02:00:00-07:00,00:00.0,550,12321
2014,Ford,E-Series Van,E-250,e-series van,,1ftne2ew8eda42769,pa,44,white,gray,u-haul,19850,20000,2015-06-05T02:00:00-07:00,00:00.0,150,10954
2014,Ford,E-Series Van,E-250,e-series van,automatic,1ftne2ew2eda31573,il,42,white,gray,u-haul,19800,19800,2015-06-04T03:00:00-07:00,00:00.0,0,11742
2014,Ford,E-Series Van,E-250,e-series van,,1ftne2ew2eda18886,pa,37,white,gray,u-haul,19700,20100,2015-06-05T02:00:00-07:00,00:00.0,400,12374
2014,Ford,E-Series Van,E-250,e-series van,,1ftne2ew2eda42881,pa,45,white,gray,u-haul,19600,20600,2015-06-05T02:00:00-07:00,00:00.0,1000,14094
2014,Ford,E-Series Van,E-250,e-series van,,1ftne2ew7eda42777,pa,42,white,gray,u-haul,19800,20100,2015-06-05T02:00:00-07:00,00:00.0,300,11582
2014,Ford,E-Series Van,E-250,e-series van,automatic,1ftne2ew7eda18883,pa,36,white,gray,u-haul,19700,20000,2015-06-05T02:00:00-07:00,00:00.0,300,12887
2014,Ford,E-Series Van,E-250,e-series van,,1ftne2ew5eda30918,pa,38,white,gray,u-haul,19800,19800,2015-06-05T02:00:00-07:00,00:00.0,0,11414
2014,Ford,E-Series Van,E-250,e-series van,,1ftne2ew4eda30909,pa,44,white,gray,u-haul,19650,19800,2015-06-05T02:00:00-07:00,00:00.0,150,13202
2014,Ford,Escape,SE,suv,automatic,1fmcu9gxxeua77298,mn,41,black,beige,bls management inc,18700,19750,2015-06-17T03:30:00-07:00,30:00.0,1050,22700
2014,Ford,Edge,Limited,suv,automatic,2fmdk4kc5eba26704,mn,44,black,black,ars/avis budget group,22300,24100,2015-06-03T03:00:00-07:00,00:00.0,1800,37567
2014,Ford,Edge,Limited,suv,automatic,2fmdk4kc7eba26915,mn,35,â€”,black,ars/avis budget group,21600,22300,2015-06-03T03:00:00-07:00,00:00.0,700,40933
2015,,,,,automatic,3gnal3ek6fs528366,il,4,red,black,gm remarketing,17700,18100,2015-06-11T04:00:00-07:00,00:00.0,400,27094
2015,Chevrolet,Cruze,LTZ,sedan,automatic,1g1pg5sb8f7100250,il,4,silver,black,gm remarketing,16800,17600,2015-06-11T04:00:00-07:00,00:00.0,800,9269
2015,,,,,automatic,3gnal3ek7fs519529,il,3,white,black,gm remarketing,18200,18400,2015-06-11T04:00:00-07:00,00:00.0,200,18889
2015,Chevrolet,Cruze,LTZ,sedan,automatic,1g1pg5sb3f7101807,il,4,white,black,gm remarketing,16100,17200,2015-06-11T04:00:00-07:00,00:00.0,1100,16566
2015,Chevrolet,Cruze,LTZ,sedan,automatic,1g1pg5sb8f7147049,il,4,blue,brown,gm remarketing,16050,17000,2015-06-11T04:00:00-07:00,00:00.0,950,16891
2015,,,,,automatic,3gnal4ek2fs520285,il,4,white,black,gm remarketing,19150,20000,2015-06-11T04:00:00-07:00,00:00.0,850,19315
2015,Chevrolet,Cruze,LTZ,sedan,automatic,1g1pg5sb2f7116363,il,4,red,black,gm remarketing,16400,17200,2015-06-11T04:00:00-07:00,00:00.0,800,13288
2015,Chevrolet,Equinox,LT,suv,automatic,2gnalbek1f6166469,il,4,black,â€”,gm remarketing,20700,22100,2015-06-11T04:00:00-07:00,00:00.0,1400,12166
2015,Chevrolet,Cruze,2LT,sedan,automatic,1g1pe5sb4f7122803,il,4,red,black,gm remarketing,14550,15500,2015-06-11T04:00:00-07:00,00:00.0,950,11334
2015,,,,,automatic,3gnal3ek2fs519924,il,4,white,black,gm remarketing,17950,18100,2015-06-11T04:00:00-07:00,00:00.0,150,23005
2015,,,,,automatic,3gnal3ek9fs521010,il,4,blue,black,gm remarketing,18400,18600,2015-06-11T04:00:00-07:00,00:00.0,200,14917
2015,,,,,automatic,3gnal3ek6fs523751,il,48,silver,black,gm remarketing,17700,17700,2015-06-11T04:00:00-07:00,00:00.0,0,27530
2015,Chevrolet,Cruze,LTZ,sedan,automatic,1g1pg5sbxf7101030,il,4,white,black,gm remarketing,16600,17300,2015-06-11T04:00:00-07:00,00:00.0,700,11420
2015,Chevrolet,Cruze,LTZ,sedan,automatic,1g1pg5sbxf7103974,il,4,red,black,gm remarketing,16000,17100,2015-06-11T04:00:00-07:00,00:00.0,1100,17292
2015,,,,,automatic,3gnal3ekxfs518195,il,4,silver,black,gm remarketing,17700,17700,2015-06-11T04:00:00-07:00,00:00.0,0,27244
2014,Ford,Escape,Titanium,suv,automatic,1fmcu0jx6euc46575,ms,48,white,black,certified preowned ford&lincoln/mercury dlr unit,21300,23000,2015-06-04T03:00:00-07:00,00:00.0,1700,20655
2014,Ford,Explorer,Limited,suv,automatic,1fm5k8f89egc59091,az,36,silver,black,enterprise veh exchange/rental,25200,27100,2015-06-04T05:00:00-07:00,00:00.0,1900,36760
2014,Ford,Explorer,XLT,suv,automatic,1fm5k7d87ega21947,ga,49,red,gray,edward colosimo auto sales,26700,29600,2015-06-02T02:30:00-07:00,30:00.0,2900,16369
2014,Ford,F-150,XL,regular cab,,1ftnf1cf5ekd47698,pa,39,white,gray,u-haul,17650,18300,2015-06-05T02:00:00-07:00,00:00.0,650,6495
2014,Ford,F-150,XL,regular cab,,1ftnf1cf1ekd47682,pa,43,white,gray,u-haul,17750,18800,2015-06-05T02:00:00-07:00,00:00.0,1050,5538
2014,Ford,F-150,XL,regular cab,,1ftnf1cf6ekd20977,pa,44,white,gray,u-haul,17800,18900,2015-06-05T02:00:00-07:00,00:00.0,1100,4815
2014,Ford,F-150,XL,regular cab,,1ftnf1cf8ekd84454,pa,47,white,gray,u-haul,17600,20200,2015-06-05T02:00:00-07:00,00:00.0,2600,7531
2014,Ford,F-150,XL,regular cab,automatic,1ftnf1cf7ekd47654,pa,48,white,gray,u-haul,17400,20100,2015-06-05T02:00:00-07:00,00:00.0,2700,10139
2014,Ford,F-150,XL,regular cab,automatic,1ftnf1cf5ekd21084,il,45,white,gray,u-haul,17550,18200,2015-06-04T03:00:00-07:00,00:00.0,650,8111
2014,Ford,F-150,XL,regular cab,automatic,1ftnf1cf8ekd47680,pa,49,white,gray,u-haul,17900,19900,2015-06-05T02:00:00-07:00,00:00.0,2000,3268
2014,Ford,F-150,XLT,supercrew,automatic,1ftfw1cf6eke57258,tx,42,â€”,gray,ars/enterprise,24500,25400,2015-06-04T03:30:00-07:00,30:00.0,900,32099
2014,Ford,F-250 Super Duty,Lariat,crew cab,automatic,1ft7w2bt4eea95706,fl,47,black,brown,american bank auto liquidators,48800,49100,2015-06-09T02:30:00-07:00,30:00.0,300,18214
2014,Ford,F-150,FX4,supercrew,automatic,1ftfw1ef7efc17013,ms,5,â€”,black,ford motor credit company llc,37300,43300,2015-06-04T03:00:00-07:00,00:00.0,6000,5911
2014,Ford,F-150,Lariat,supercrew,automatic,1ftfw1etxefb56777,fl,5,white,gray,west coast van rental,36400,38200,2015-06-04T02:35:00-07:00,35:00.0,1800,23930
2014,Ford,F-150,FX4,supercrew,automatic,1ftfw1et0efb57579,ga,48,black,black,meridian remarketing,36100,38100,2015-06-04T03:00:00-07:00,00:00.0,2000,14286
2014,Ford,F-150,STX,supercrew,automatic,1ftfw1ef4ekg43524,nc,5,blue,black,sanford honda,30000,30600,2015-06-02T02:30:00-07:00,30:00.0,600,4766
2014,Ford,F-150,XL,regular cab,automatic,1ftnf1cfxekd84455,pa,37,white,gray,u-haul,17250,17800,2015-06-05T02:00:00-07:00,00:00.0,550,12506
2014,Ford,F-150,XLT,supercrew,automatic,1ftfw1ef8efb10777,mi,29,gray,gray,ars/ford-lincoln dealer program,29100,33800,2015-06-11T02:00:00-07:00,00:00.0,4700,18520
2014,Ford,F-150,FX4,supercrew,automatic,1ftfw1et1ekd08145,tn,49,â€”,black,midtown motors,34800,35000,2015-06-03T03:30:00-07:00,30:00.0,200,26301
2014,Ford,F-150,XL,regular cab,automatic,1ftnf1cf9ekd47655,pa,35,white,gray,u-haul,16800,17700,2015-06-05T02:00:00-07:00,00:00.0,900,19524
2014,Ford,F-150,XLT,supercrew,automatic,1ftfw1et8ekd93176,tx,44,â€”,gray,ars/enterprise,28600,29500,2015-06-04T03:30:00-07:00,30:00.0,900,28298
2014,Ford,Focus,SE,hatchback,automatic,1fadp3k22el281369,ne,45,burgundy,black,galyen leasing inc,12800,14400,2015-06-04T04:00:00-07:00,00:00.0,1600,12196
2014,Ford,Focus,SE,hatchback,automatic,1fadp3k25el121387,nc,47,black,black,folger automotive llc,11950,12400,2015-06-02T02:15:00-07:00,15:00.0,450,22734
2014,Ford,Focus,SE,sedan,automatic,1fadp3f2xel203559,ms,44,â€”,gray,ford motor credit company llc,11150,12300,2015-06-04T03:00:00-07:00,00:00.0,1150,24141
2014,Ford,Focus,SE,sedan,automatic,1fadp3f22el177460,pa,35,white,black,ars/avis budget group,10150,10200,2015-06-12T02:00:00-07:00,00:00.0,50,39232
2014,Ford,Focus,SE,hatchback,automatic,1fadp3k25el151201,mo,39,â€”,gray,auto city stl,11400,12200,2015-06-02T04:00:00-07:00,00:00.0,800,29466
2014,Ford,Focus,SE,hatchback,automatic,1fadp3k20el108983,ms,42,â€”,gray,ford motor credit company llc,11350,11600,2015-06-04T03:00:00-07:00,00:00.0,250,30181
2014,Ford,Focus,SE,sedan,automatic,1fadp3f20el255508,fl,41,red,black,palm chevrolet of gainesville llc,10150,11300,2015-06-02T02:15:00-07:00,15:00.0,1150,39700
2014,Ford,Fusion,SE,sedan,,1fa6p0h72e5387531,pa,37,white,tan,ars/avis budget group,12800,13300,2015-06-12T02:00:00-07:00,00:00.0,500,37684
2014,Ford,Fusion,SE,sedan,,3fa6p0h70er132227,ab,44,gray,black,go auto outlet west,14600,15000,2015-06-11T04:30:00-07:00,30:00.0,400,64703
2014,Ford,Fusion,SE,sedan,,3fa6p0h79er272745,pa,37,black,black,ars/avis budget group,12900,13500,2015-06-19T02:00:00-07:00,00:00.0,600,38605
2014,Ford,Mustang,V6,convertible,automatic,1zvbp8em6e5232219,ms,44,white,black,dtg operations inc,14700,17500,2015-06-04T03:30:00-07:00,30:00.0,2800,57775
2014,Ford,Mustang,GT,convertible,automatic,1zvbp8ffxe5216458,nc,48,gray,black,parkway ford lincoln,30300,31000,2015-06-02T02:30:00-07:00,30:00.0,700,9005
2014,GMC,Acadia,Denali,suv,automatic,1gkkrtkd7ej240152,mo,5,black,gray,behlmann buick gmc cadillac,36200,37100,2015-06-02T04:00:00-07:00,00:00.0,900,19400
2014,GMC,Savana Cargo,2500,van,automatic,1gtw7fca2e1912420,mo,44,white,gray,u-haul technical center,19250,19700,2015-06-17T03:30:00-07:00,30:00.0,450,12085
2014,GMC,Sierra 1500,SLT,crew cab,automatic,3gtu2vec6eg368052,ga,28,black,black,butler honda,36800,42200,2015-06-02T02:30:00-07:00,30:00.0,5400,25037
2014,Honda,Civic,Si,sedan,manual,2hgfb6e5xeh701273,nj,38,white,black,all american ford inc,20300,20500,2015-06-03T02:30:00-07:00,30:00.0,200,7531
2014,Honda,Odyssey,EX-L,minivan,automatic,5fnrl5h6xeb001508,fl,48,white,gray,cory fairbanks mazda,27300,27500,2015-06-03T02:45:00-07:00,45:00.0,200,31410
2014,Hyundai,Elantra,SE,sedan,automatic,5npdh4ae5eh462849,mo,44,blue,gray,avis corporation,11400,12000,2015-06-03T03:30:00-07:00,30:00.0,600,33963
2014,Hyundai,Elantra,SE,sedan,automatic,5npdh4ae7eh493004,tx,45,silver,gray,fusion autoplex,12050,12200,2015-06-17T03:00:00-07:00,00:00.0,150,21288
2014,Infiniti,Q50,Base,sedan,automatic,jn1bv7ap0em681195,ms,44,red,black,the hertz corporation,24600,25200,2015-06-11T03:30:00-07:00,30:00.0,600,29656
2014,Hyundai,Veloster,RE:FLEX,hatchback,automatic,kmhtc6ad1eu213768,mo,43,white,black,van subaru,15000,15800,2015-06-03T03:30:00-07:00,30:00.0,800,6453
2014,Hyundai,Sonata,SE,sedan,automatic,5npec4ac9eh856954,fl,42,black,black,hyundai motor finance,15650,17200,2015-06-02T02:30:00-07:00,30:00.0,1550,12266
2014,Infiniti,QX80,Base,suv,automatic,jn8az2ne0e9064783,tx,43,white,black,music city autoplex llc,51100,53500,2015-06-03T03:20:00-07:00,20:00.0,2400,26380
2014,Infiniti,Q50,Hybrid Sport,sedan,automatic,jn1av7ap5em691250,ca,42,black,black,lexus of thousand oaks,33100,33250,2015-06-04T05:30:00-07:00,30:00.0,150,10932
2014,Jeep,Compass,Limited,suv,automatic,1c4njccb7ed502294,ms,47,black,brown,primeritus remarketing/compass bank,17650,17700,2015-06-04T03:30:00-07:00,30:00.0,50,25997
2014,Jeep,Compass,Sport,suv,automatic,1c4njcba0ed680136,tx,42,black,black,chrysler capital,14750,16100,2015-06-03T03:30:00-07:00,30:00.0,1350,10602
2014,Jeep,Grand Cherokee,Laredo,suv,automatic,1c4rjfagxec272631,co,42,red,beige,automotive solutions inc,25700,27000,2015-06-02T05:00:00-07:00,00:00.0,1300,23262
2014,Jeep,Grand Cherokee,Limited,suv,automatic,1c4rjebg5ec573879,ga,39,blue,black,edward colosimo auto sales,28600,29800,2015-06-02T02:30:00-07:00,30:00.0,1200,26154
2014,Jeep,Wrangler,Unlimited Sahara,suv,automatic,1c4bjweg2el117177,oh,5,white,tan,luxury motor car company,29500,31600,2015-06-04T03:30:00-07:00,30:00.0,2100,29565
2014,Jeep,Patriot,Sport,suv,automatic,1c4njpba2ed601282,va,36,blue,black,enterprise veh exchange/rental,11450,12200,2015-06-04T02:20:00-07:00,20:00.0,750,46193
2014,Jeep,Patriot,Latitude,suv,automatic,1c4njrfb1ed555006,mi,5,black,gray,kevins marysville auto sales inc,16800,17500,2015-06-04T02:30:00-07:00,30:00.0,700,20200
2014,Jeep,Patriot,Sport,suv,automatic,1c4njrbbxed591864,tx,47,gray,gray,music city autoplex llc,15500,16000,2015-06-03T03:20:00-07:00,20:00.0,500,23616
2015,Chevrolet,Traverse,LT,suv,automatic,1gnkrhkd2fj181402,fl,4,white,black,enterprise veh exchange/rental,26100,26700,2015-06-05T02:00:00-07:00,00:00.0,600,14128
2015,Chevrolet,Traverse,LT,suv,automatic,1gnkrhkd9fj164757,fl,47,silver,black,enterprise veh exchange/rental,26200,26700,2015-06-05T02:00:00-07:00,00:00.0,500,13996
2014,Kia,Forte,LX,sedan,automatic,knafk4a65e5076013,ca,46,white,black,american road leasing inc,10250,11300,2015-06-03T05:15:00-07:00,15:00.0,1050,38863
2014,Kia,Optima,EX,sedan,automatic,5xxgn4a70eg342296,mo,48,burgundy,beige,woodhouse sioux city inc,18250,18300,2015-06-02T04:00:00-07:00,00:00.0,50,5919
2014,Kia,Optima,LX,sedan,automatic,5xxgm4a75eg314299,az,41,silver,gray,enterprise veh exchange/rental,13250,13500,2015-06-04T05:00:00-07:00,00:00.0,250,34976
2014,Kia,Optima,LX,sedan,automatic,5xxgm4a75eg269395,wi,38,brown,beige,avis corporation,13400,13600,2015-06-03T03:00:00-07:00,00:00.0,200,33110
2014,Kia,Rio,EX,sedan,automatic,knadn4a36e6360622,az,49,white,black,truwest credit union,11400,12200,2015-06-04T05:00:00-07:00,00:00.0,800,2881
2014,Kia,Sorento,SX,suv,automatic,5xykwda76eg445712,mo,47,white,black,woodhouse ford inc,24800,24800,2015-06-02T04:00:00-07:00,00:00.0,0,53973
2014,Kia,Soul,Base,wagon,automatic,kndjn2a20e7733231,fl,45,silver,black,regional acceptance corporation / greenville,10800,11700,2015-06-03T02:00:00-07:00,00:00.0,900,28853
2014,Kia,Soul,+,wagon,automatic,kndjp3a52e7013956,ga,38,green,black,avis corporation,12700,12700,2015-06-02T02:30:00-07:00,30:00.0,0,31609
2014,Land Rover,Range Rover Sport,HSE,suv,automatic,salwg2wf5ea357293,tx,47,silver,gray,manheim dallas,59000,59000,2015-06-02T04:00:00-07:00,00:00.0,0,13897
2014,Mitsubishi,Outlander,SE,suv,automatic,ja4ad3a38ez000795,ga,43,orange,black,mmca  inc,16700,17100,2015-06-04T03:00:00-07:00,00:00.0,400,12909
2014,Mitsubishi,Lancer,ES,sedan,automatic,ja32u2fuxeu009970,fl,35,gray,black,avis corporation,10400,10500,2015-06-03T03:20:00-07:00,20:00.0,100,32849
2014,Nissan,Altima,2.5 S,sedan,,1n4al3ap7ec265552,fl,44,silver,black,enterprise veh exchange/rental,13350,13600,2015-06-05T02:00:00-07:00,00:00.0,250,30581
